Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-03-28 00:00:00-04:00,6.92857713097579,6.93903938173226,6.878009862805906,6.898934364318848,15731000,0.0,0.0
2016-03-29 00:00:00-04:00,6.898935237219737,7.153514764433608,6.865804910875565,7.143924713134766,32982000,0.0,0.0
2016-03-30 00:00:00-04:00,7.197980503739461,7.280806340215035,7.136951377630872,7.165722370147705,26588000,0.0,0.0
2016-03-31 00:00:00-04:00,7.132591082524729,7.241572125419521,7.0567403697934035,7.201467514038086,38577000,0.0,0.0
2016-04-01 00:00:00-04:00,7.173569249539098,7.248548607007951,7.122130174274977,7.2302398681640625,29086000,0.0,0.0
2016-04-04 00:00:00-04:00,7.234598800742691,7.234598800742691,7.134335596113801,7.215417861938477,20483000,0.0,0.0
2016-04-05 00:00:00-04:00,7.133463417852338,7.212801272687942,7.110795340547967,7.122128963470459,18806000,0.0,0.0
2016-04-06 00:00:00-04:00,7.109051856490664,7.210186420419092,7.084640208552664,7.203211307525635,21872000,0.0,0.0
2016-04-07 00:00:00-04:00,7.15525862230725,7.192748291147549,7.014019460732748,7.081151485443115,25002000,0.0,0.0
2016-04-08 00:00:00-04:00,7.152643518033696,7.18838878441777,7.034943803702867,7.0724334716796875,17133000,0.0,0.0
2016-04-11 00:00:00-04:00,7.174439558528886,7.175310927886207,7.087254398156745,7.0951008796691895,16303000,0.0,0.0
2016-04-12 00:00:00-04:00,7.123003236605046,7.149158462193247,7.000072761734911,7.096848011016846,23999000,0.0,0.0
2016-04-13 00:00:00-04:00,7.164851367763565,7.220648953659569,7.117770803542081,7.219777584075928,25626000,0.0,0.0
2016-04-14 00:00:00-04:00,7.118641406828363,7.175311181048181,7.037559154933939,7.115154266357422,27628000,0.0,0.0
2016-04-15 00:00:00-04:00,7.063715711143539,7.13956642633037,7.005301531025472,7.117769718170166,28808000,0.0,0.0
2016-04-18 00:00:00-04:00,7.120385419087026,7.185773880002757,7.071562123625616,7.154387950897217,27070000,0.0,0.0
2016-04-19 00:00:00-04:00,7.192751617570742,7.242447132068278,7.13085027475378,7.216291904449463,29296000,0.0,0.0
2016-04-20 00:00:00-04:00,7.180542183883499,7.236340584524235,7.043662368897704,7.207569599151611,40791000,0.0,0.0
2016-04-21 00:00:00-04:00,7.211056959097774,7.308704371059417,6.993094891665847,7.0462775230407715,39953000,0.0,0.0
2016-04-22 00:00:00-04:00,7.041048786746063,7.132592481634145,6.982634597060667,7.031457901000977,22231000,0.0,0.0
2016-04-25 00:00:00-04:00,7.03755832455856,7.0549956877744755,6.9338088403852876,6.993966579437256,22319000,0.0,0.0
2016-04-26 00:00:00-04:00,7.02535253869835,7.096844730496897,6.952989393339734,6.996581554412842,27111000,0.0,0.0
2016-04-27 00:00:00-04:00,7.005300428959469,7.075920421953633,6.948630243847328,7.05935525894165,37842000,0.0,0.0
2016-04-28 00:00:00-04:00,6.969554827996722,7.007916280451625,6.796928915544118,6.814365863800049,32342000,0.0,0.0
2016-04-29 00:00:00-04:00,6.7855960029826825,6.7960582568161,6.598148466368116,6.660921573638916,45481000,0.0,0.0
2016-05-02 00:00:00-04:00,6.660920778869143,6.728925004942503,6.606866361485776,6.677485942840576,37206000,0.0,0.0
2016-05-03 00:00:00-04:00,6.602506637573242,6.651330341563665,6.570248096594053,6.602506637573242,33256000,0.0,0.0
2016-05-04 00:00:00-04:00,6.575479890485641,6.6469716757816535,6.505732091182969,6.530143737792969,34570000,0.0,0.0
2016-05-05 00:00:00-04:00,6.5423520724685575,6.611228108701713,6.521427559683362,6.543223857879639,28724000,0.0,0.0
2016-05-06 00:00:00-04:00,6.524911629076435,6.565016646656165,6.471728590132089,6.533629894256592,23526000,0.0,0.0
2016-05-09 00:00:00-04:00,6.5388617161422475,6.573735612036635,6.479576176267714,6.50747537612915,24404000,0.0,0.0
2016-05-10 00:00:00-04:00,6.533630883534483,6.624303183222784,6.499628771151371,6.621687412261963,27559000,0.0,0.0
2016-05-11 00:00:00-04:00,6.5754806174713005,6.633894800788758,6.5658905642311955,6.592045783996582,19133000,0.0,0.0
2016-05-12 00:00:00-04:00,6.611225990998485,6.628662940824153,6.459524153358465,6.530143737792969,23329000,0.0,0.0
2016-05-13 00:00:00-04:00,6.515322016012676,6.537118305410367,6.4699858670989645,6.481319904327393,21518000,0.0,0.0
2016-05-16 00:00:00-04:00,6.293872736182277,6.4438305833980944,6.277307571977898,6.404597759246826,41157000,0.0,0.0
2016-05-17 00:00:00-04:00,6.42116340435805,6.443831483199922,6.357518509701192,6.376699447631836,33567000,0.0,0.0
2016-05-18 00:00:00-04:00,6.3862887683461125,6.517937884428145,6.3610053367208845,6.449061870574951,23346000,0.0,0.0
2016-05-19 00:00:00-04:00,6.422034870402664,6.456036984774401,6.36362069379734,6.392391681671143,18216000,0.0,0.0
2016-05-20 00:00:00-04:00,6.562402400100526,6.713232039592327,6.540606108493925,6.685333251953125,34951000,0.0,0.0
2016-05-23 00:00:00-04:00,6.682718685833639,6.743748230191257,6.6391260947596615,6.697540283203125,32350000,0.0,0.0
2016-05-24 00:00:00-04:00,6.766416077253445,6.938170248241582,6.758569178322574,6.911142826080322,35927000,0.0,0.0
2016-05-25 00:00:00-04:00,6.939912759404097,7.045406660391817,6.9050388593652565,7.028841495513916,29496000,0.0,0.0
2016-05-26 00:00:00-04:00,7.01314728854133,7.0785365748042866,6.999197895636167,7.063714981079102,19299000,0.0,0.0
2016-05-27 00:00:00-04:00,7.079409753173724,7.270344455832198,7.077666182547457,7.233726978302002,37361000,0.0,0.0
2016-05-31 00:00:00-04:00,7.204083785515591,7.239829893473525,7.1509011398300375,7.219777584075928,25743000,0.0,0.0
2016-06-01 00:00:00-04:00,7.196239664765703,7.256397444170119,7.150903487744955,7.247678756713867,21976000,0.0,0.0
2016-06-02 00:00:00-04:00,7.239829751481119,7.350554382977407,7.214545899239452,7.291268825531006,28289000,0.0,0.0
2016-06-03 00:00:00-04:00,7.260753886698263,7.269472570670764,7.194493218842394,7.245060920715332,16469000,0.0,0.0
2016-06-06 00:00:00-04:00,7.282685946644877,7.300186493741245,7.188185328846133,7.203060626983643,15165000,0.03,0.0
2016-06-07 00:00:00-04:00,7.249436170476347,7.285311794288843,7.201310496478526,7.259936332702637,16950000,0.0,0.0
2016-06-08 00:00:00-04:00,7.2529351635064705,7.309811105632309,7.234560090211906,7.296685695648193,12600000,0.0,0.0
2016-06-09 00:00:00-04:00,7.233685154573652,7.322936101581042,7.186434849563138,7.317685604095459,15744000,0.0,0.0
2016-06-10 00:00:00-04:00,7.200435698702596,7.229310935119975,7.156685163485222,7.2074360847473145,16472000,0.0,0.0
2016-06-13 00:00:00-04:00,7.135683346851691,7.249434380828352,7.105058228948719,7.173308849334717,14150000,0.0,0.0
2016-06-14 00:00:00-04:00,7.147058280708406,7.196933826257814,7.105933006547695,7.172432899475098,14777000,0.0,0.0
2016-06-15 00:00:00-04:00,7.226684888697831,7.28093557976058,7.168059895620823,7.217060089111328,16324000,0.0,0.0
2016-06-16 00:00:00-04:00,7.153183872457157,7.245934586924243,7.119058145116996,7.233684539794922,13147000,0.0,0.0
2016-06-17 00:00:00-04:00,7.219685397189947,7.253810293801957,7.1523092961152095,7.25293493270874,23625000,0.0,0.0
2016-06-20 00:00:00-04:00,7.34743644067177,7.415687068935635,7.312436182675325,7.374561786651611,26427000,0.0,0.0
2016-06-21 00:00:00-04:00,7.409561887019713,7.437561759032421,7.356185722824063,7.407811164855957,13293000,0.0,0.0
2016-06-22 00:00:00-04:00,7.390311331914133,7.515437061775351,7.381561059127098,7.494436740875244,24757000,0.0,0.0
2016-06-23 00:00:00-04:00,7.549562283736053,7.629187591111874,7.538186762984144,7.628313064575195,26069000,0.0,0.0
2016-06-24 00:00:00-04:00,7.261684330868304,7.5075614662749315,7.199558734893799,7.199558734893799,57407000,0.0,0.0
2016-06-27 00:00:00-04:00,7.118186022990673,7.1601858411329165,6.925684144470883,6.9965596199035645,30005000,0.0,0.0
2016-06-28 00:00:00-04:00,7.087557557752124,7.147932424368523,7.04468156403238,7.146182537078857,23907000,0.0,0.0
2016-06-29 00:00:00-04:00,7.221434951220053,7.322935944216694,7.111183685583441,7.192559719085693,41046000,0.0,0.0
2016-06-30 00:00:00-04:00,7.245935482579486,7.355311393737793,7.1908102636836295,7.355311393737793,28456000,0.0,0.0
2016-07-01 00:00:00-04:00,7.345684737118765,7.345684737118765,7.244183763678117,7.260808944702148,17317000,0.0,0.0
2016-07-05 00:00:00-04:00,7.237183796948823,7.238059157883367,7.085807271715403,7.165433406829834,18344000,0.0,0.0
2016-07-06 00:00:00-04:00,7.131307158221251,7.189932971319428,7.059556773371481,7.171557903289795,19814000,0.0,0.0
2016-07-07 00:00:00-04:00,7.189934944562567,7.280935783286971,7.133934364234319,7.178560256958008,18297000,0.0,0.0
2016-07-08 00:00:00-04:00,7.252934333415427,7.462061335745853,7.230184126063229,7.427061080932617,26671000,0.0,0.0
2016-07-11 00:00:00-04:00,7.478685012987955,7.584561117122663,7.437559742727778,7.553936004638672,19219000,0.0,0.0
2016-07-12 00:00:00-04:00,7.635311507164496,7.727187682973073,7.612561303432748,7.721062660217285,23584000,0.0,0.0
2016-07-13 00:00:00-04:00,7.742936996900666,7.819937873991027,7.719311433831772,7.754312515258789,20752000,0.0,0.0
2016-07-14 00:00:00-04:00,7.832190996770063,7.853191320090763,7.684314206828826,7.6895647048950195,24625000,0.0,0.0
2016-07-15 00:00:00-04:00,7.716689324936014,7.773564430297576,7.667688296986775,7.7481889724731445,18341000,0.0,0.0
2016-07-18 00:00:00-04:00,7.841815086519687,7.847940110727079,7.736814313904965,7.816439628601074,18090000,0.0,0.0
2016-07-19 00:00:00-04:00,7.76831396388264,7.875064612768261,7.714063278444559,7.8313140869140625,16981000,0.0,0.0
2016-07-20 00:00:00-04:00,7.875064695314606,8.006315439781096,7.8278143939277935,7.980940818786621,25363000,0.0,0.0
2016-07-21 00:00:00-04:00,7.973942185175125,7.992317260056565,7.787565352770719,7.815566062927246,21625000,0.0,0.0
2016-07-22 00:00:00-04:00,7.847941251424066,7.904817199735593,7.786691000447421,7.879441738128662,12803000,0.0,0.0
2016-07-25 00:00:00-04:00,7.880317489310652,7.936318085107236,7.8435673330144535,7.931068420410156,12959000,0.0,0.0
2016-07-26 00:00:00-04:00,7.980067789815157,8.06581897996299,7.906567484950266,8.015068054199219,25704000,0.0,0.0
2016-07-27 00:00:00-04:00,8.06756537227243,8.075440282313961,7.959939376446789,8.046565055847168,26717000,0.0,0.0
2016-07-28 00:00:00-04:00,8.132316488768263,8.207567493858747,8.01506567954363,8.144566535949707,28245000,0.0,0.0
2016-07-29 00:00:00-04:00,8.14194236279002,8.14194236279002,7.846189665211085,7.854939937591553,32595000,0.0,0.0
2016-08-01 00:00:00-04:00,7.889939817354584,7.95906496313975,7.856689451467894,7.944190502166748,16605000,0.0,0.0
2016-08-02 00:00:00-04:00,7.928439409336672,7.970440044875806,7.784063267760673,7.851438522338867,22353000,0.0,0.0
2016-08-03 00:00:00-04:00,7.817314062100596,7.945065028680055,7.80418865415421,7.944190502166748,22028000,0.0,0.0
2016-08-04 00:00:00-04:00,7.947688174058193,8.0500636586396,7.906562908074924,8.043938636779785,21359000,0.0,0.0
2016-08-05 00:00:00-04:00,8.050066048274392,8.163817084060144,8.028191202130625,8.159441947937012,15073000,0.0,0.0
2016-08-08 00:00:00-04:00,8.151567659517598,8.163817707809566,8.092941832354647,8.113067626953125,15654000,0.0,0.0
2016-08-09 00:00:00-04:00,8.134945032139907,8.17694568775717,8.105194428665643,8.162945747375488,13334000,0.0,0.0
2016-08-10 00:00:00-04:00,8.142816141413029,8.154191661357155,7.711437599447342,7.797188758850098,70457000,0.0,0.0
2016-08-11 00:00:00-04:00,7.800689049694752,7.863690007848492,7.750813499774345,7.7779388427734375,47197000,0.0,0.0
2016-08-12 00:00:00-04:00,7.792816906585331,7.891692680542933,7.7446912271072135,7.803317070007324,20880000,0.0,0.0
2016-08-15 00:00:00-04:00,7.8024417305493765,7.994943614528936,7.796316704742071,7.939818382263184,21240000,0.0,0.0
2016-08-16 00:00:00-04:00,7.912690454806181,7.957315509099773,7.861065015665477,7.862814903259277,20370000,0.0,0.0
2016-08-17 00:00:00-04:00,7.8374377758130915,7.934563609570357,7.831312753304858,7.893438339233398,19616000,0.0,0.0
2016-08-18 00:00:00-04:00,7.918818269442375,7.971318253646547,7.875067726290764,7.956443786621094,16543000,0.0,0.0
2016-08-19 00:00:00-04:00,8.07194047355996,8.190065792626369,8.002814501825444,8.154191017150879,27564000,0.0,0.0
2016-08-22 00:00:00-04:00,8.120938748968472,8.198814138835376,8.08506314744304,8.15506362915039,15401000,0.0,0.0
2016-08-23 00:00:00-04:00,8.255695214126245,8.302070165882038,8.178694302310186,8.214569091796875,25309000,0.0,0.0
2016-08-24 00:00:00-04:00,8.21631732525056,8.239942057345292,8.079816091574886,8.110441207885742,16116000,0.0,0.0
2016-08-25 00:00:00-04:00,8.119191303061214,8.220692282393733,8.102566121072133,8.176066398620605,16897000,0.0,0.0
2016-08-26 00:00:00-04:00,8.173444330343106,8.238195196094116,8.116569212655218,8.208444595336914,16892000,0.0,0.0
2016-08-29 00:00:00-04:00,8.212815425543733,8.379941749272083,8.13843979712931,8.254816055297852,17031000,0.0,0.0
2016-08-30 00:00:00-04:00,8.273197181659082,8.290697735031635,8.114821012210124,8.135821342468262,22246000,0.0,0.0
2016-08-31 00:00:00-04:00,8.137567526787189,8.179567333713338,8.077191813395427,8.165567398071289,17341000,0.0,0.0
2016-09-01 00:00:00-04:00,8.190066083906885,8.292442421069692,8.119191056840714,8.280192375183105,18994000,0.0,0.0
2016-09-02 00:00:00-04:00,8.333569812746523,8.348445110667807,8.19794391260917,8.256568908691406,16194000,0.0,0.0
2016-09-06 00:00:00-04:00,8.214568986427011,8.299444810238157,8.148069072205148,8.198819160461426,19756000,0.0,0.0
2016-09-07 00:00:00-04:00,8.176944533556993,8.26707002366932,8.17169403510985,8.228569984436035,24651000,0.0,0.0
2016-09-08 00:00:00-04:00,8.181318708728641,8.24606872916737,8.151568112952145,8.187443733215332,11960000,0.0,0.0
2016-09-09 00:00:00-04:00,8.106069226148167,8.130569328729894,7.96694268994804,7.978318214416504,26965000,0.0,0.0
2016-09-12 00:00:00-04:00,7.887890135045387,8.216223508020207,7.883500557429398,8.188130378723145,18557000,0.03,0.0
2016-09-13 00:00:00-04:00,8.117022231010434,8.179352899991029,7.98797131498285,8.036255836486816,23689000,0.0,0.0
2016-09-14 00:00:00-04:00,8.05732836166899,8.088931995502156,7.982707182270973,8.038891792297363,25953000,0.0,0.0
2016-09-15 00:00:00-04:00,8.038891290460695,8.225883352691724,8.038891290460695,8.196035385131836,26426000,0.0,0.0
2016-09-16 00:00:00-04:00,8.180230304456238,8.238171395308017,8.071371615096634,8.160916328430176,20910000,0.0,0.0
2016-09-19 00:00:00-04:00,8.232904576728778,8.239049818698785,8.067859619607077,8.089807510375977,16126000,0.0,0.0
2016-09-20 00:00:00-04:00,8.133702806128943,8.174085587326298,8.0520581559485,8.074883460998535,18698000,0.0,0.0
2016-09-21 00:00:00-04:00,8.122293283832686,8.191647479844729,8.05908516996802,8.189891815185547,18465000,0.0,0.0
2016-09-22 00:00:00-04:00,8.2153452252092,8.24168185357495,8.084538659338081,8.137212753295898,26505000,0.0,0.0
2016-09-23 00:00:00-04:00,8.11438916319649,8.160039775177484,8.05205848771373,8.057326316833496,17246000,0.0,0.0
2016-09-26 00:00:00-04:00,8.033621417849705,8.05381280590639,7.986215149825755,8.024842262268066,17027000,0.0,0.0
2016-09-27 00:00:00-04:00,7.950222071669838,8.132824511071025,7.950222071669838,8.12141227722168,16801000,0.0,0.0
2016-09-28 00:00:00-04:00,8.1398484267508,8.181986873799074,8.092442150554929,8.159161567687988,12275000,0.0,0.0
2016-09-29 00:00:00-04:00,8.155648407765407,8.260995757562032,8.118776960920536,8.184618949890137,31040000,0.0,0.0
2016-09-30 00:00:00-04:00,8.223251991020007,8.374250051686037,8.20130492461043,8.314553260803223,31943000,0.0,0.0
2016-10-03 00:00:00-04:00,8.265388985796145,8.368980717768032,8.259243741941091,8.30401611328125,20125000,0.0,0.0
2016-10-04 00:00:00-04:00,8.301381964706822,8.375124881456621,8.275044491101971,8.325084686279297,26870000,0.0,0.0
2016-10-05 00:00:00-04:00,8.314547754864416,8.471690957042195,8.287332874713154,8.442720413208008,31943000,0.0,0.0
2016-10-06 00:00:00-04:00,8.677999260110258,8.8202181033555,8.58757543972008,8.795637130737305,102746000,0.0,0.0
2016-10-07 00:00:00-04:00,8.766666146112192,8.857089124809571,8.675364916767576,8.809682846069336,57971000,0.0,0.0
2016-10-10 00:00:00-04:00,8.864112110166708,8.993163039866754,8.832507647076115,8.967703819274902,34845000,0.0,0.0
2016-10-11 00:00:00-04:00,8.920295389703327,8.922928466405322,8.659560515912501,8.742959976196289,49126000,0.0,0.0
2016-10-12 00:00:00-04:00,8.62005874208032,8.69906949498938,8.498908697692654,8.66307544708252,39608000,0.0,0.0
2016-10-13 00:00:00-04:00,8.613914060304518,8.613914060304518,8.507688411156417,8.579675674438477,34514000,0.0,0.0
2016-10-14 00:00:00-04:00,8.631469357753028,8.705213103993813,8.61478929444363,8.622690200805664,26809000,0.0,0.0
2016-10-17 00:00:00-04:00,8.593721037377938,8.700824927495308,8.557727827656489,8.60864543914795,22069000,0.0,0.0
2016-10-18 00:00:00-04:00,8.69555329171257,8.751738708520591,8.651658356341343,8.73242473602295,28860000,0.0,0.0
2016-10-19 00:00:00-04:00,8.749989691866707,8.794762074364831,8.70872863895321,8.754379272460938,42824000,0.0,0.0
2016-10-20 00:00:00-04:00,8.77895455103525,8.86323226690619,8.416383634308144,8.510318756103516,79213000,0.0,0.0
2016-10-21 00:00:00-04:00,8.494519259415172,8.70258096801158,8.49276359511219,8.569140434265137,43299000,0.0,0.0
2016-10-24 00:00:00-04:00,8.642880289015384,8.71750143013677,8.604252342902914,8.689408302307129,20647000,0.0,0.0
2016-10-25 00:00:00-04:00,8.703456127992157,8.706090042377966,8.595475684891264,8.61039924621582,22177000,0.0,0.0
2016-10-26 00:00:00-04:00,8.579674235795494,8.663074559457202,8.549826271745266,8.591964721679688,23556000,0.0,0.0
2016-10-27 00:00:00-04:00,8.655170614175884,8.682385491145167,8.473446467231694,8.489248275756836,23278000,0.0,0.0
2016-10-28 00:00:00-04:00,8.534902020560155,8.585819629082485,8.42955463803954,8.446234703063965,16037000,0.0,0.0
2016-10-31 00:00:00-04:00,8.507687384840796,8.551582338160827,8.459402852466102,8.503297805786133,20068000,0.0,0.0
2016-11-01 00:00:00-04:00,8.529632583693049,8.553336137976272,8.347908404018535,8.432186126708984,25338000,0.0,0.0
2016-11-02 00:00:00-04:00,8.416384646406872,8.483104896556778,8.322449513315481,8.414628982543945,28461000,0.0,0.0
2016-11-03 00:00:00-04:00,8.416388326738078,8.422533571558748,8.334744479438724,8.36108112335205,23438000,0.0,0.0
2016-11-04 00:00:00-04:00,8.282945886371396,8.44272219926097,8.225004786445616,8.340008735656738,22269000,0.0,0.0
2016-11-07 00:00:00-05:00,8.469940357671728,8.654298550231474,8.468184692939062,8.648153305053711,36571000,0.0,0.0
2016-11-08 00:00:00-05:00,8.64814964504212,8.748230027490509,8.595476376446712,8.701701164245605,15031000,0.0,0.0
2016-11-09 00:00:00-05:00,8.49715168386211,8.6244469516039,8.452379321697029,8.604254722595215,19643000,0.0,0.0
2016-11-10 00:00:00-05:00,8.614791275261602,8.729796080926526,8.330353557468076,8.425166130065918,27073000,0.0,0.0
2016-11-11 00:00:00-05:00,8.41199582926713,8.57177297642063,8.348787738350358,8.55860424041748,16933000,0.0,0.0
2016-11-14 00:00:00-05:00,8.585822602296318,8.684147362367387,8.560364207832366,8.648153305053711,17691000,0.0,0.0
2016-11-15 00:00:00-05:00,8.77193108987621,8.907127238253919,8.706089097958474,8.877279281616211,19964000,0.0,0.0
2016-11-16 00:00:00-05:00,8.846552540447522,8.892203146023677,8.785978374654317,8.887813568115234,12919000,0.0,0.0
2016-11-17 00:00:00-05:00,8.9176672596444,9.116949852535535,8.842167817725052,9.112560272216797,18394000,0.0,0.0
2016-11-18 00:00:00-05:00,9.080954068916808,9.415432825430662,9.054617429240865,9.1924467086792,37095000,0.0,0.0
2016-11-21 00:00:00-05:00,9.210003539126852,9.33115273185099,9.188055645252756,9.326763153076172,21359000,0.0,0.0
2016-11-22 00:00:00-05:00,9.382949227453958,9.425966767482388,9.311840223254455,9.368024826049805,19796000,0.0,0.0
2016-11-23 00:00:00-05:00,9.3671463434126,9.398750806797628,9.279356446418582,9.389093399047852,14553000,0.0,0.0
2016-11-25 00:00:00-05:00,9.389096348237324,9.456694874812962,9.332910896980039,9.440892219543457,7896000,0.0,0.0
2016-11-28 00:00:00-05:00,9.430355778100626,9.484785555489834,9.366269428810739,9.373292922973633,20463000,0.0,0.0
2016-11-29 00:00:00-05:00,9.418944338522062,9.498832509901288,9.35573539739034,9.443525314331055,22709000,0.0,0.0
2016-11-30 00:00:00-05:00,9.441769195069403,9.480396321304484,9.305695583870985,9.307451248168945,18767000,0.0,0.0
2016-12-01 00:00:00-05:00,9.274968007419446,9.281113250730476,8.584942580705013,8.654295921325684,67595000,0.0,0.0
2016-12-02 00:00:00-05:00,8.707846316575592,8.912396657939805,8.63410340641568,8.821972846984863,28442000,0.0,0.0
2016-12-05 00:00:00-05:00,8.903618277303496,9.024767474163484,8.829874523486197,8.989651679992676,29873000,0.0,0.0
2016-12-06 00:00:00-05:00,9.12835860119023,9.12835860119023,8.94400048443009,9.046714782714844,24204000,0.0,0.0
2016-12-07 00:00:00-05:00,9.04144826629601,9.353979110717773,9.015111627856566,9.353979110717773,27800000,0.0,0.0
2016-12-08 00:00:00-05:00,9.314472967770804,9.449669151824793,9.283746752582754,9.406652450561523,12613000,0.0,0.0
2016-12-09 00:00:00-05:00,9.354857687488254,9.411043132083378,9.062518227774245,9.138017654418945,22276000,0.0,0.0
2016-12-12 00:00:00-05:00,9.11597532739668,9.20326436606008,9.082470341946651,9.137136459350586,12616000,0.045,0.0
2016-12-13 00:00:00-05:00,9.183865150785051,9.245584403402129,9.144188248142145,9.175047874450684,13706000,0.0,0.0
2016-12-14 00:00:00-05:00,9.167992446603668,9.299366984441,9.140659398773177,9.208551406860352,14092000,0.0,0.0
