Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-24 10:30:00-05:00,15.418800354003906,16.200000762939453,15.079999923706055,15.49120044708252,45741853,0.0,0.0
2025-01-24 11:30:00-05:00,15.475000381469727,15.550000190734863,14.579999923706055,14.640000343322754,22856606,0.0,0.0
2025-01-24 12:30:00-05:00,14.65999984741211,14.739999771118164,14.0,14.204999923706055,20895143,0.0,0.0
2025-01-24 13:30:00-05:00,14.200499534606934,14.204999923706055,13.520000457763672,13.524999618530273,20919692,0.0,0.0
2025-01-24 14:30:00-05:00,13.520000457763672,13.770000457763672,13.1899995803833,13.210000038146973,17760920,0.0,0.0
2025-01-24 15:30:00-05:00,13.210000038146973,13.300000190734863,13.149999618530273,13.220000267028809,8328822,0.0,0.0
2025-01-27 09:30:00-05:00,12.020000457763672,12.989999771118164,11.859999656677246,12.569999694824219,55156182,0.0,0.0
2025-01-27 10:30:00-05:00,12.569999694824219,13.569999694824219,12.1850004196167,12.280099868774414,29398418,0.0,0.0
2025-01-27 11:30:00-05:00,12.279999732971191,12.5600004196167,12.109999656677246,12.40999984741211,11978102,0.0,0.0
2025-01-27 12:30:00-05:00,12.404999732971191,12.556300163269043,12.039999961853027,12.055000305175781,6985055,0.0,0.0
2025-01-27 13:30:00-05:00,12.055000305175781,12.300000190734863,12.0,12.228799819946289,6613873,0.0,0.0
2025-01-27 14:30:00-05:00,12.229999542236328,12.25,11.910099983215332,12.128700256347656,7160826,0.0,0.0
2025-01-27 15:30:00-05:00,12.125,12.510000228881836,12.125,12.4399995803833,5976214,0.0,0.0
2025-01-28 09:30:00-05:00,13.444999694824219,13.5,12.5,13.09000015258789,41308643,0.0,0.0
2025-01-28 10:30:00-05:00,13.09000015258789,13.100000381469727,12.100000381469727,12.23009967803955,17877311,0.0,0.0
2025-01-28 11:30:00-05:00,12.239999771118164,12.630000114440918,12.149999618530273,12.555000305175781,11548382,0.0,0.0
2025-01-28 12:30:00-05:00,12.5600004196167,12.800000190734863,12.350000381469727,12.759699821472168,7987424,0.0,0.0
2025-01-28 13:30:00-05:00,12.755200386047363,12.864999771118164,12.470000267028809,12.719900131225586,8897294,0.0,0.0
2025-01-28 14:30:00-05:00,12.71500015258789,12.970000267028809,12.670000076293945,12.954999923706055,7200113,0.0,0.0
2025-01-28 15:30:00-05:00,12.954999923706055,13.085000038146973,12.880000114440918,13.0649995803833,6771419,0.0,0.0
2025-01-29 09:30:00-05:00,12.835000038146973,13.9350004196167,12.819999694824219,13.510000228881836,43690188,0.0,0.0
2025-01-29 10:30:00-05:00,13.515000343322754,13.550000190734863,12.930000305175781,12.989999771118164,18270313,0.0,0.0
2025-01-29 11:30:00-05:00,12.991999626159668,13.239999771118164,12.739999771118164,13.140000343322754,10546335,0.0,0.0
2025-01-29 12:30:00-05:00,13.15999984741211,13.229999542236328,12.819999694824219,12.875,7043224,0.0,0.0
2025-01-29 13:30:00-05:00,12.875,12.979999542236328,12.449999809265137,12.460000038146973,8034680,0.0,0.0
2025-01-29 14:30:00-05:00,12.46500015258789,13.0,12.369999885559082,12.914999961853027,12582614,0.0,0.0
2025-01-29 15:30:00-05:00,12.90999984741211,12.918800354003906,12.649999618530273,12.675000190734863,4825671,0.0,0.0
2025-01-30 09:30:00-05:00,13.125,13.369999885559082,12.8149995803833,12.899999618530273,32760242,0.0,0.0
2025-01-30 10:30:00-05:00,12.904999732971191,13.249099731445312,12.510000228881836,12.744999885559082,20573883,0.0,0.0
2025-01-30 11:30:00-05:00,12.739999771118164,12.989999771118164,12.65999984741211,12.858799934387207,8239069,0.0,0.0
2025-01-30 12:30:00-05:00,12.850099563598633,12.920000076293945,12.140000343322754,12.194999694824219,12972148,0.0,0.0
2025-01-30 13:30:00-05:00,12.194999694824219,12.479900360107422,12.180000305175781,12.390000343322754,6816756,0.0,0.0
2025-01-30 14:30:00-05:00,12.395000457763672,12.489899635314941,12.270000457763672,12.321200370788574,5513090,0.0,0.0
2025-01-30 15:30:00-05:00,12.328800201416016,12.390000343322754,12.119999885559082,12.300000190734863,6752003,0.0,0.0
2025-01-31 09:30:00-05:00,12.300000190734863,14.459799766540527,12.270000457763672,14.175000190734863,68665527,0.0,0.0
2025-01-31 10:30:00-05:00,14.175000190734863,14.289999961853027,13.529999732971191,13.53499984741211,34225853,0.0,0.0
2025-01-31 11:30:00-05:00,13.539999961853027,13.949999809265137,13.529999732971191,13.630000114440918,14682291,0.0,0.0
2025-01-31 12:30:00-05:00,13.625,14.579999923706055,13.600000381469727,14.209500312805176,28262211,0.0,0.0
2025-01-31 13:30:00-05:00,14.20479965209961,14.300000190734863,13.75,13.965200424194336,17766693,0.0,0.0
2025-01-31 14:30:00-05:00,13.968799591064453,14.010000228881836,12.890000343322754,12.978799819946289,24535030,0.0,0.0
2025-01-31 15:30:00-05:00,12.975000381469727,13.430000305175781,12.975000381469727,13.175000190734863,11099700,0.0,0.0
2025-02-03 09:30:00-05:00,12.454999923706055,12.59000015258789,11.869999885559082,12.335000038146973,47653856,0.0,0.0
2025-02-03 10:30:00-05:00,12.335000038146973,12.829999923706055,12.295000076293945,12.664999961853027,22807425,0.0,0.0
2025-02-03 11:30:00-05:00,12.668499946594238,12.829999923706055,12.5,12.720000267028809,11285018,0.0,0.0
2025-02-03 12:30:00-05:00,12.725000381469727,13.0600004196167,12.430000305175781,12.975000381469727,15140196,0.0,0.0
2025-02-03 13:30:00-05:00,12.975199699401855,13.15999984741211,12.90999984741211,13.021599769592285,8819867,0.0,0.0
2025-02-03 14:30:00-05:00,13.029999732971191,13.829999923706055,12.960000038146973,13.625,15545940,0.0,0.0
2025-02-03 15:30:00-05:00,13.630000114440918,13.770000457763672,13.369999885559082,13.46500015258789,8607433,0.0,0.0
2025-02-04 09:30:00-05:00,14.095000267028809,15.149999618530273,13.430000305175781,13.489999771118164,66959791,0.0,0.0
2025-02-04 10:30:00-05:00,13.489999771118164,14.229999542236328,13.279999732971191,13.789999961853027,34022056,0.0,0.0
2025-02-04 11:30:00-05:00,13.780799865722656,13.880000114440918,13.359999656677246,13.385000228881836,18872340,0.0,0.0
2025-02-04 12:30:00-05:00,13.390000343322754,13.880000114440918,13.350000381469727,13.78499984741211,10533625,0.0,0.0
2025-02-04 13:30:00-05:00,13.779999732971191,14.039999961853027,13.609999656677246,13.649999618530273,10391929,0.0,0.0
2025-02-04 14:30:00-05:00,13.645000457763672,13.779999732971191,13.399999618530273,13.740099906921387,9596840,0.0,0.0
2025-02-04 15:30:00-05:00,13.749899864196777,13.850000381469727,13.619999885559082,13.710000038146973,6464399,0.0,0.0
2025-02-05 09:30:00-05:00,14.015000343322754,14.029999732971191,13.34000015258789,13.517999649047852,37643797,0.0,0.0
2025-02-05 10:30:00-05:00,13.510000228881836,13.989999771118164,13.449999809265137,13.719900131225586,17777147,0.0,0.0
2025-02-05 11:30:00-05:00,13.711400032043457,14.390000343322754,13.600000381469727,14.045000076293945,24023944,0.0,0.0
2025-02-05 12:30:00-05:00,14.04010009765625,14.149999618530273,13.630000114440918,13.710000038146973,11394136,0.0,0.0
2025-02-05 13:30:00-05:00,13.699999809265137,14.180000305175781,13.630000114440918,14.03499984741211,10820554,0.0,0.0
2025-02-05 14:30:00-05:00,14.034799575805664,14.130000114440918,13.800000190734863,13.869099617004395,7283757,0.0,0.0
2025-02-05 15:30:00-05:00,13.871199607849121,14.029999732971191,13.710000038146973,13.835000038146973,7473400,0.0,0.0
2025-02-06 09:30:00-05:00,13.979999542236328,14.489999771118164,13.520000457763672,13.698200225830078,37580939,0.0,0.0
2025-02-06 10:30:00-05:00,13.694999694824219,13.779999732971191,13.390000343322754,13.559900283813477,13359788,0.0,0.0
2025-02-06 11:30:00-05:00,13.555000305175781,13.600000381469727,13.25,13.454999923706055,9448169,0.0,0.0
2025-02-06 12:30:00-05:00,13.454999923706055,13.5600004196167,13.369999885559082,13.430000305175781,3676633,0.0,0.0
2025-02-06 13:30:00-05:00,13.4350004196167,13.5,13.25,13.250900268554688,3757015,0.0,0.0
2025-02-06 14:30:00-05:00,13.253600120544434,13.829999923706055,13.069999694824219,13.241800308227539,5764118,0.0,0.0
2025-02-06 15:30:00-05:00,13.242799758911133,13.329999923706055,13.239999771118164,13.298999786376953,3333532,0.0,0.0
2025-02-07 09:30:00-05:00,13.664999961853027,13.845499992370605,13.09000015258789,13.270000457763672,36882144,0.0,0.0
2025-02-07 10:30:00-05:00,13.274999618530273,13.42140007019043,12.436599731445312,12.530500411987305,25331757,0.0,0.0
2025-02-07 11:30:00-05:00,12.530099868774414,12.8100004196167,12.5,12.645000457763672,9882017,0.0,0.0
2025-02-07 12:30:00-05:00,12.645000457763672,12.979999542236328,12.63010025024414,12.879899978637695,7105710,0.0,0.0
2025-02-07 13:30:00-05:00,12.871199607849121,12.920000076293945,12.5600004196167,12.65999984741211,6248814,0.0,0.0
2025-02-07 14:30:00-05:00,12.6697998046875,12.831700325012207,12.619999885559082,12.710000038146973,4753344,0.0,0.0
2025-02-07 15:30:00-05:00,12.720000267028809,12.90999984741211,12.720000267028809,12.850000381469727,4168078,0.0,0.0
2025-02-10 09:30:00-05:00,12.710000038146973,12.750100135803223,12.220000267028809,12.390000343322754,23826927,0.0,0.0
2025-02-10 10:30:00-05:00,12.380999565124512,12.529999732971191,12.260000228881836,12.401200294494629,8975938,0.0,0.0
2025-02-10 11:30:00-05:00,12.40999984741211,12.8149995803833,12.399999618530273,12.758999824523926,7990737,0.0,0.0
2025-02-10 12:30:00-05:00,12.761300086975098,12.989999771118164,12.699999809265137,12.805000305175781,8438959,0.0,0.0
2025-02-10 13:30:00-05:00,12.805000305175781,12.9399995803833,12.741000175476074,12.834099769592285,4063776,0.0,0.0
2025-02-10 14:30:00-05:00,12.819999694824219,12.84000015258789,12.510000228881836,12.631999969482422,4742708,0.0,0.0
2025-02-10 15:30:00-05:00,12.630000114440918,12.670000076293945,12.34000015258789,12.354999542236328,4941703,0.0,0.0
2025-02-11 09:30:00-05:00,12.470000267028809,12.489999771118164,12.039999961853027,12.071200370788574,19167707,0.0,0.0
2025-02-11 10:30:00-05:00,12.081199645996094,12.1899995803833,11.8100004196167,11.915399551391602,11681928,0.0,0.0
2025-02-11 11:30:00-05:00,11.915300369262695,11.920000076293945,11.34000015258789,11.649999618530273,15762069,0.0,0.0
2025-02-11 12:30:00-05:00,11.645000457763672,11.680000305175781,11.414999961853027,11.518099784851074,5639728,0.0,0.0
2025-02-11 13:30:00-05:00,11.520000457763672,11.569999694824219,11.369999885559082,11.375,3907770,0.0,0.0
2025-02-11 14:30:00-05:00,11.380000114440918,11.399999618530273,11.229999542236328,11.255000114440918,6515740,0.0,0.0
2025-02-11 15:30:00-05:00,11.258000373840332,11.270000457763672,11.0,11.015000343322754,7373199,0.0,0.0
2025-02-12 09:30:00-05:00,10.9350004196167,11.420000076293945,10.850000381469727,11.350000381469727,23167277,0.0,0.0
2025-02-12 10:30:00-05:00,11.358799934387207,11.890000343322754,11.340100288391113,11.590100288391113,16129155,0.0,0.0
2025-02-12 11:30:00-05:00,11.59000015258789,12.229999542236328,11.59000015258789,12.166999816894531,14645838,0.0,0.0
2025-02-12 12:30:00-05:00,12.167099952697754,12.180000305175781,11.882599830627441,11.940999984741211,8234912,0.0,0.0
2025-02-12 13:30:00-05:00,11.940199851989746,11.970000267028809,11.570099830627441,11.574999809265137,5924019,0.0,0.0
2025-02-12 14:30:00-05:00,11.579899787902832,11.729999542236328,11.569999694824219,11.698800086975098,4150471,0.0,0.0
2025-02-12 15:30:00-05:00,11.694999694824219,11.75,11.619999885559082,11.749899864196777,3622598,0.0,0.0
2025-02-13 09:30:00-05:00,12.0600004196167,12.109999656677246,11.550000190734863,11.880999565124512,21097802,0.0,0.0
2025-02-13 10:30:00-05:00,11.88010025024414,12.119999885559082,11.670000076293945,11.734999656677246,11867860,0.0,0.0
2025-02-13 11:30:00-05:00,11.734999656677246,11.9399995803833,11.609999656677246,11.755000114440918,6248440,0.0,0.0
2025-02-13 12:30:00-05:00,11.750100135803223,11.819999694824219,11.369999885559082,11.460000038146973,6955233,0.0,0.0
2025-02-13 13:30:00-05:00,11.454700469970703,11.800000190734863,11.449999809265137,11.785699844360352,4453138,0.0,0.0
2025-02-13 14:30:00-05:00,11.78499984741211,12.089900016784668,11.704999923706055,12.060799598693848,6314595,0.0,0.0
2025-02-13 15:30:00-05:00,12.06089973449707,12.25,12.010000228881836,12.239999771118164,6006580,0.0,0.0
2025-02-14 09:30:00-05:00,12.180000305175781,12.229999542236328,11.710000038146973,11.925000190734863,15550911,0.0,0.0
2025-02-14 10:30:00-05:00,11.920000076293945,12.119999885559082,11.829999923706055,12.074999809265137,5953158,0.0,0.0
2025-02-14 11:30:00-05:00,12.074999809265137,12.140000343322754,11.430000305175781,11.45009994506836,10082847,0.0,0.0
2025-02-14 12:30:00-05:00,11.454999923706055,11.819999694824219,11.449999809265137,11.569999694824219,5747480,0.0,0.0
2025-02-14 13:30:00-05:00,11.574999809265137,11.65999984741211,11.550000190734863,11.635000228881836,2481253,0.0,0.0
2025-02-14 14:30:00-05:00,11.635000228881836,11.899999618530273,11.611100196838379,11.869999885559082,4360279,0.0,0.0
2025-02-14 15:30:00-05:00,11.869999885559082,11.880000114440918,11.680000305175781,11.805000305175781,3329692,0.0,0.0
2025-02-18 09:30:00-05:00,11.369999885559082,11.430000305175781,10.789999961853027,10.822400093078613,25371263,0.0,0.0
2025-02-18 10:30:00-05:00,10.824999809265137,11.050000190734863,10.789999961853027,10.937899589538574,7403649,0.0,0.0
2025-02-18 11:30:00-05:00,10.9350004196167,10.949999809265137,10.609999656677246,10.625,6486023,0.0,0.0
2025-02-18 12:30:00-05:00,10.625,10.720000267028809,10.539999961853027,10.570099830627441,5053533,0.0,0.0
2025-02-18 13:30:00-05:00,10.57800006866455,10.600000381469727,10.345000267028809,10.440099716186523,5548719,0.0,0.0
2025-02-18 14:30:00-05:00,10.444999694824219,10.630000114440918,10.430000305175781,10.454999923706055,3948681,0.0,0.0
2025-02-18 15:30:00-05:00,10.454999923706055,10.5600004196167,10.359999656677246,10.515000343322754,5361561,0.0,0.0
2025-02-19 09:30:00-05:00,10.649999618530273,10.979999542236328,10.260000228881836,10.271200180053711,19373540,0.0,0.0
2025-02-19 10:30:00-05:00,10.272000312805176,11.510000228881836,10.239999771118164,11.085000038146973,27876184,0.0,0.0
2025-02-19 11:30:00-05:00,11.081199645996094,11.5600004196167,11.0,11.000100135803223,17648144,0.0,0.0
2025-02-19 12:30:00-05:00,11.005000114440918,11.099699974060059,10.729999542236328,10.885000228881836,7163072,0.0,0.0
2025-02-19 13:30:00-05:00,10.885000228881836,11.229999542236328,10.88010025024414,11.148699760437012,8280161,0.0,0.0
2025-02-19 14:30:00-05:00,11.145000457763672,11.550999641418457,10.964900016784668,11.03499984741211,10809195,0.0,0.0
2025-02-19 15:30:00-05:00,11.039999961853027,11.239999771118164,10.949999809265137,11.024999618530273,5130551,0.0,0.0
2025-02-20 09:30:00-05:00,12.085000038146973,12.140000343322754,11.050000190734863,11.104999542236328,44273341,0.0,0.0
2025-02-20 10:30:00-05:00,11.10990047454834,11.468600273132324,10.949999809265137,11.445099830627441,11459737,0.0,0.0
2025-02-20 11:30:00-05:00,11.441200256347656,11.729999542236328,11.390000343322754,11.630499839782715,11861257,0.0,0.0
2025-02-20 12:30:00-05:00,11.635000228881836,11.729999542236328,11.199999809265137,11.289999961853027,6926128,0.0,0.0
2025-02-20 13:30:00-05:00,11.289999961853027,11.729999542236328,11.244999885559082,11.470000267028809,6924185,0.0,0.0
2025-02-20 14:30:00-05:00,11.46500015258789,11.670000076293945,11.279999732971191,11.515600204467773,9502504,0.0,0.0
2025-02-20 15:30:00-05:00,11.515000343322754,11.550000190734863,11.375,11.460000038146973,5307140,0.0,0.0
2025-02-21 09:30:00-05:00,11.585000038146973,12.34000015258789,11.319999694824219,11.364999771118164,34153362,0.0,0.0
2025-02-21 10:30:00-05:00,11.359999656677246,11.399900436401367,10.880000114440918,11.045000076293945,16262441,0.0,0.0
2025-02-21 11:30:00-05:00,11.039999961853027,11.149999618530273,10.850000381469727,10.869999885559082,6821744,0.0,0.0
2025-02-21 12:30:00-05:00,10.871199607849121,10.899999618530273,10.59000015258789,10.609999656677246,8526824,0.0,0.0
2025-02-21 13:30:00-05:00,10.604999542236328,10.75,10.470000267028809,10.494999885559082,7129317,0.0,0.0
2025-02-21 14:30:00-05:00,10.5,10.725799560546875,10.489999771118164,10.713299751281738,6568829,0.0,0.0
2025-02-21 15:30:00-05:00,10.720000267028809,10.800000190734863,10.680000305175781,10.739999771118164,4168458,0.0,0.0
2025-02-24 09:30:00-05:00,10.595000267028809,10.710000038146973,9.989999771118164,10.110099792480469,17451101,0.0,0.0
2025-02-24 10:30:00-05:00,10.119999885559082,10.539999961853027,10.010000228881836,10.39009952545166,10447490,0.0,0.0
2025-02-24 11:30:00-05:00,10.390000343322754,10.670000076293945,10.350000381469727,10.5600004196167,8442833,0.0,0.0
2025-02-24 12:30:00-05:00,10.53499984741211,10.710000038146973,10.430000305175781,10.53499984741211,9290583,0.0,0.0
2025-02-24 13:30:00-05:00,10.53499984741211,10.550000190734863,10.030099868774414,10.069999694824219,5863785,0.0,0.0
2025-02-24 14:30:00-05:00,10.0649995803833,10.149999618530273,10.014200210571289,10.079999923706055,7520448,0.0,0.0
2025-02-24 15:30:00-05:00,10.074999809265137,10.239999771118164,10.070899963378906,10.109999656677246,3149958,0.0,0.0
