,Prev_Open,Prev_High,Prev_Low,Prev_Close,Prev_Volume,Close
1,6.006235384949771,6.006235384949771,5.889879376718156,5.904641151428223,25886000.0,5.968896865844727
2,5.9098506007476415,5.984526905682811,5.856882201416093,5.968896865844727,17938000.0,5.861225128173828
3,5.974108081866655,6.007972967974504,5.838648537435263,5.861225128173828,23587000.0,6.030549049377441
4,5.948925774496246,6.165139901676811,5.9167978385792175,6.030549049377441,42352000.0,6.233737945556641
5,6.080911837359106,6.291047684374241,6.080911837359106,6.233737945556641,39171000.0,6.305809020996094
6,6.182506057421241,6.365723555570674,6.170349497190219,6.305809020996094,27221000.0,6.126064300537109
7,6.217238912025835,6.272812111079399,6.088726355022699,6.126064300537109,34602000.0,6.200740337371826
8,6.19379379130358,6.234605215262734,6.020128069338724,6.200740337371826,33201000.0,6.205950736999512
9,6.196399390830131,6.2580504568342175,6.12693309771719,6.205950736999512,22061000.0,5.988868236541748
10,6.152982619662069,6.180769219126249,5.908113651813969,5.988868236541748,29782000.0,5.737920761108398
11,5.903771670720516,5.9359000156494455,5.6441413539347005,5.737920761108398,25055000.0,5.694505214691162
12,5.651088571954666,5.765708045041009,5.573807461307925,5.694505214691162,29534000.0,5.685819625854492
13,5.7309727851693495,5.790019447224277,5.65282343670656,5.685819625854492,33111000.0,5.575543403625488
14,5.593778242583646,5.674532825149592,5.479158781644657,5.575543403625488,39753000.0,5.735316276550293
15,5.636326850869694,5.784811196416475,5.579017117993806,5.735316276550293,20491000.0,5.868170738220215
16,5.8013096574532,5.945452260030477,5.788284416687973,5.868170738220215,28055000.0,6.013182163238525
17,5.915060585131217,6.019260443451604,5.886405717254762,6.013182163238525,32347000.0,5.884669780731201
18,6.040100696299269,6.040100696299269,5.881196299949346,5.884669780731201,26092000.0,6.058334827423096
19,6.036626508185723,6.202477421238519,6.024469948785215,6.058334827423096,41125000.0,6.10783052444458
20,6.094805695979025,6.205083432694512,6.034022473053381,6.10783052444458,36590000.0,6.011445045471191
21,6.053993419807562,6.108697940173472,5.9871319253085655,6.011445045471191,19528000.0,6.119986057281494
22,5.970633446227788,6.124327804057323,5.92113852670757,6.119986057281494,19880000.0,6.289310455322266
23,6.123459537755246,6.291915254956809,6.090462924740459,6.289310455322266,29375000.0,6.409140110015869
24,6.326648575208245,6.439531510180903,6.2945206419057165,6.409140110015869,29899000.0,6.364855766296387
25,6.372670994210814,6.479475244557767,6.346620924582406,6.364855766296387,25501000.0,6.561964988708496
26,6.382220592651533,6.594092916053446,6.345750919216174,6.561964988708496,29376000.0,6.473397731781006
27,6.541995773544958,6.590622437934879,6.410877971309311,6.473397731781006,24210000.0,6.501182556152344
28,6.4733959575526905,6.512470848894337,6.416954493842731,6.501182556152344,14015000.0,6.454293251037598
29,6.531574357934452,6.534179571679161,6.410008343843482,6.454293251037598,16242000.0,6.542350769042969
30,6.431625729299054,6.545837909992556,6.4159327635664605,6.542350769042969,22362000.0,6.394135475158691
31,6.516194119733295,6.54670867694453,6.388032563716444,6.394135475158691,32819000.0,6.435112953186035
32,6.412444875267096,6.486552021099805,6.369724490735859,6.435112953186035,16431000.0,6.558915138244629
33,6.463012116037499,6.622560445626768,6.43685648178938,6.558915138244629,29652000.0,6.640869617462158
34,6.599020599919333,6.669640609157986,6.558043783350092,6.640869617462158,21392000.0,6.7062578201293945
35,6.596404984857677,6.713232517535753,6.587686717032157,6.7062578201293945,15623000.0,6.7271809577941895
36,6.718462276014896,6.755080157466447,6.672254343481676,6.7271809577941895,23473000.0,6.7838521003723145
37,6.721950781330742,6.788211026148019,6.669639930455095,6.7838521003723145,23516000.0,6.910269737243652
38,6.850111991617435,6.93119382707609,6.755080762937156,6.910269737243652,26618000.0,6.924219608306885
39,6.937297217320856,6.97565909065185,6.872780541691615,6.924219608306885,26734000.0,6.95386266708374
40,6.904167584506783,6.95735022363726,6.883243076645088,6.95386266708374,15537000.0,6.990479946136475
41,6.979146323043879,7.012276654329007,6.897192280012819,6.990479946136475,14955000.0,6.91898775100708
42,6.961708545678883,6.9756583541199495,6.915500610694052,6.91898775100708,20111000.0,6.877138614654541
43,6.864932793062471,6.878882184673517,6.75595176801371,6.877138614654541,21566000.0,6.898934364318848
44,6.92857713097579,6.93903938173226,6.878009862805906,6.898934364318848,15731000.0,7.143924713134766
45,6.898935237219737,7.153514764433608,6.865804910875565,7.143924713134766,32982000.0,7.165722370147705
46,7.197980503739461,7.280806340215035,7.136951377630872,7.165722370147705,26588000.0,7.201467514038086
47,7.132591082524729,7.241572125419521,7.056740369793404,7.201467514038086,38577000.0,7.2302398681640625
48,7.173569249539098,7.248548607007951,7.122130174274977,7.2302398681640625,29086000.0,7.215417861938477
49,7.234598800742691,7.234598800742691,7.134335596113801,7.215417861938477,20483000.0,7.122128963470459
50,7.133463417852338,7.212801272687942,7.110795340547967,7.122128963470459,18806000.0,7.203211307525635
51,7.109051856490664,7.210186420419092,7.084640208552664,7.203211307525635,21872000.0,7.081151485443115
52,7.15525862230725,7.192748291147549,7.014019460732748,7.081151485443115,25002000.0,7.072433471679688
53,7.152643518033696,7.18838878441777,7.034943803702867,7.072433471679688,17133000.0,7.0951008796691895
54,7.174439558528886,7.175310927886207,7.087254398156745,7.0951008796691895,16303000.0,7.096848011016846
55,7.123003236605046,7.149158462193247,7.000072761734911,7.096848011016846,23999000.0,7.219777584075928
56,7.164851367763565,7.220648953659569,7.117770803542081,7.219777584075928,25626000.0,7.115154266357422
57,7.118641406828363,7.175311181048181,7.037559154933939,7.115154266357422,27628000.0,7.117769718170166
58,7.063715711143539,7.13956642633037,7.005301531025472,7.117769718170166,28808000.0,7.154387950897217
59,7.120385419087026,7.185773880002757,7.071562123625616,7.154387950897217,27070000.0,7.216291904449463
60,7.192751617570742,7.242447132068278,7.13085027475378,7.216291904449463,29296000.0,7.207569599151611
61,7.180542183883499,7.236340584524235,7.043662368897704,7.207569599151611,40791000.0,7.046277523040772
62,7.211056959097774,7.308704371059417,6.993094891665847,7.046277523040772,39953000.0,7.031457901000977
63,7.041048786746063,7.132592481634145,6.982634597060667,7.031457901000977,22231000.0,6.993966579437256
64,7.03755832455856,7.054995687774476,6.933808840385288,6.993966579437256,22319000.0,6.996581554412842
65,7.02535253869835,7.096844730496897,6.952989393339734,6.996581554412842,27111000.0,7.05935525894165
66,7.005300428959469,7.075920421953633,6.948630243847328,7.05935525894165,37842000.0,6.814365863800049
67,6.969554827996722,7.007916280451625,6.796928915544118,6.814365863800049,32342000.0,6.660921573638916
68,6.7855960029826825,6.7960582568161,6.598148466368116,6.660921573638916,45481000.0,6.677485942840576
69,6.660920778869143,6.728925004942503,6.606866361485776,6.677485942840576,37206000.0,6.602506637573242
70,6.602506637573242,6.651330341563665,6.570248096594053,6.602506637573242,33256000.0,6.530143737792969
71,6.575479890485641,6.6469716757816535,6.505732091182969,6.530143737792969,34570000.0,6.543223857879639
72,6.5423520724685575,6.611228108701713,6.521427559683362,6.543223857879639,28724000.0,6.533629894256592
73,6.524911629076435,6.565016646656165,6.471728590132089,6.533629894256592,23526000.0,6.50747537612915
74,6.538861716142248,6.573735612036635,6.479576176267714,6.50747537612915,24404000.0,6.621687412261963
75,6.533630883534483,6.624303183222784,6.499628771151371,6.621687412261963,27559000.0,6.592045783996582
76,6.5754806174713005,6.633894800788758,6.565890564231196,6.592045783996582,19133000.0,6.530143737792969
